['2018-09-12', 5525000.0, '75.54', '72.66', '42.82', '98.20B']
['2018-09-24', 603127652.0, '77.40', '79.87', '44.74', '98.20B']
['2018-09-24', 981638.88, '77.40', '79.87', '44.74', '98.20B']
['2018-09-25', 315784.99, '76.56', '81.91', '42.82', '98.20B']
['2018-09-25', 930339.9, '76.56', '81.91', '42.82', '98.20B']
['2018-09-25', 111514.05, '76.56', '81.91', '42.82', '98.20B']
['2018-09-26', 1796000.0, '78.00', '82.75', '42.82', '98.20B']
['2018-09-27', 9318593.91, '76.20', '82.03', '44.50', '98.20B']
['2018-09-28', 9318593.91, '75.42', '79.81', '43.66', '98.20B']
['2018-09-28', 129587505.51, '75.42', '79.81', '43.66', '98.20B']
['2018-09-29', 172003.45, '72.66', '77.04', '45.94', '98.20B']
